Weight_CSV,0.215504571795,10.5877170563,30,-,Weight_CSV
Weight_CSVHFup,-0.0650803670287,1.14200305939,30,-,Weight_CSVHFup
Weight_CSVHFdown,0.874699115753,4.0103764534,30,-,Weight_CSVHFdown
